,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
116,s117,Movie,Whistle Stop,Leonide Moguy,"Ava Gardner, George Raft, Victor McLaglen, Tom Conway, Jorja Curtright",,,1946,13+,84 min,Drama,"This film noir finds sexy and beautiful Mary returning to her small hometown wearing a mink coat, looking for new ways to get money. Soon after, she hooks back up with her old lover Kenny Veech (Raft), but finds he is still an unemployed, lazy drinker and gambler, whospends most of his days at the local nightclub. While at the nightclub, she meets owner Lew Lentz (Conway), and seeing an opportunity, starts an affair with him. Soon Mary has both Kenny and Lew jealous and competing for her, ending up in a couple of fistfights. Lew's bartender, Gitlo (McLaglen) recruits Kenny in a scene to rob Lew of the $15,000 he raised in sponsoring a local carnival. However, Lew finds out about the plot, and has both men framed for murder.",Prime Video
117,s118,Movie,Where Love Found Me,David Bolt,"Kaitlin Cheung, Andrew Cheney, James Kyson, Brian Fong, Jennifer Klekas, Max Mendoza, Marcus Natividad, Ronnie Lazaro, Madeleine Nicolas",,,2018,PG-13,85 min,"Action, Drama, Special Interest","Daring escapes, hilarious stunts and danger turn a Hollywood director's world upside down when he meets a band of street kids living in the slum. Inspired by true events and filled with laughter and faith, Where Love Found Me invites you to experience the adventures of street life and reimagine the meaning of family.",Prime Video
118,s119,Movie,Where is Chicky? - Chapter Two,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he explores the microwave, the espresso machine, the yule log and many more!",Prime Video
119,s120,Movie,Where is Chicky? - Chapter Three,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he encounters a magnet, tennis ball launcher, rocket, and many more!",Prime Video
120,s121,Movie,Where is Chicky? - Chapter One,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he works his way around the bin, the light bulb, the iron, and many more!",Prime Video
121,s122,Movie,Where is Chicky? - Chapter Four,William Hoareau,,,,2019,ALL,22 min,"Animation, Kids","Nobody knows where Chicky is exactly. We just know he is cute and deeply naïve. In this compilation, follow Chicky the cartoon bird as he plays mini golf, plays in the pinball machine, falls into a birthday cake, and many more!",Prime Video
122,s123,Movie,Where Hands Touch,Amma Asante,"Amandla Stenberg, George McKay, Abbie Cornish",,,2019,PG-13,122 min,"Drama, Young Adult Audience","When the daughter of a white German mother and an African father meets a member of the Hitler Youth - compulsory for all Aryan boys in 1944 Germany, they must battle against the fates laid out before them during the most brutal of times.",Prime Video
123,s124,Movie,When the Lights Go On Again,William K. Howard,"James Lydon, Barbara Belden, Regis Toomey, George Cleveland, Warren Mills, Jill Browning",,,1944,16+,103 min,"Drama, Military and War","Ted and Arline, a young couple in love, decide to impulsively get married, despite the disapproval of their families. However, soon thereafter, Ted is drafted into the army and sent overseas to war. Months later, after suffering and surviving on the front lines, he is sent back home, suffering from shell shock. On the train ride home, Ted goes through the various memories of his life to cope. Once home, he tries to adjust to married life and his friends and loved ones give him the support and love he needs to fully recover. A heart-warming war-time story.",Prime Video
124,s125,Movie,When in your reflection,Rocío de Prat Gay,"Clara de la Rúa, Victoria Isabella Villa, Marta Tricerri",,,2019,16+,9 min,Drama,"Images of a mother and daughter's relationship are intertwined between the mundane routine of work at a museum.",Prime Video
125,s126,Movie,When Did You Last See Your Father?,Anand Tucker,"Jim Broadbent, Colin Firth, Gina McKee",,,2008,PG-13,92 min,"Arthouse, Drama","Based on the award-winning novel, When Did You Last See Your Father? is an unflinching exploration of a father/son relationship, as Blake Morrison (Colin Firth) deals with his father Arthur's (Jim Broadbent) terminal illness and imminent death.",Prime Video
126,s127,Movie,When a Woman Loves A Man,Jamall Rashaud McMillan,"J. Wells Jr., Tina Christine, Dani Coleman, Jeffrey Creightney, Kemuel Crossty",,,2019,13+,90 min,Drama,Janet and Michael are a young couple trying to balance their life and love with one another. When challenges come up that threaten that bond they have to figure out how to keep their love strong or let it go. They have to figure out what love is.,Prime Video
127,s128,Movie,WHATEVER FATHER,Harold Trompetero,"Hassam, Carlos Ramírez, Bebsabe Duque",,,2018,ALL,102 min,Comedy,"Matias, a 10-year-old runs away from home in a huff and ends up getting on a bus, eventually he get lost, until he is found by Rogelio, a man who works as a clown restaurant.",Prime Video
132,s133,Movie,What Price Crime,Albert Herman,"Charles Starrett, Noel Madison, Virginia Cherrill, Charles Delaney, Jack Mulhall, Nina Guilbert, Henry Roquemore",,,1935,18+,65 min,Suspense,"Government agent Allan Grey (Starrett) decides to go undercover to catch a gang of firearms smugglers. Grey poses as an aspiring prizefighter, catching the eye of gang leader Douglas Worthington (Madison), who decides to take Grey under his wing and into his confidence. However, complications occur when Grey falls for Worthington's sister Sondra (Cherrill), and he must choose between his duty and his love for Sondra.",Prime Video
133,s134,Movie,What Comes Around,Jerry Reed,"Barry Corbin, Cherie Elledge-Grapes, Buck Ford, Leonard P. Geer, John C. Hill, Bo Hopkins, Arte Johnson, Jerry Reed",,,1985,13+,114 min,"Action, Adventure, Comedy","A brother of a successful singer, who has become an alcoholic after 25 years in the business, kidnaps him in order to dry him out. They discover that his manager has cheated him out of 8 million dollars over the years, so they seek revenge.",Prime Video
135,s136,Movie,Western Gold,Howard Bretherton,"Smith Ballew, Heather Angel, LeRoy Mason, Howard P. Hickman, Ben Alexander",,,1937,18+,56 min,"Military and War, Western","Union soldier Bill Gibson (Ballew) is personally sent west by President Lincoln to stop much-needed gold shipments from being stolen by Confederate spies. Upon arriving, Bill meets pretty Jeannie Thatcher (Angel), and begins his investigation. Bill is shocked to learn that his old childhood friend Fred Foster (Mason) is the leader of the vicious band of rebel raiders, who never leave a witness alive. Due to this, no one will transport the next gold shipment, and Bill steps up to the task, creating a secret route to ensure the shipment's safety. Fearing for Bill's safety, Jeannie gives Foster information on the secret route, not knowing Foster is the rebel leader. A final showdown between two old friends becomes inevitable. Smith Ballew's first film.",Prime Video
136,s137,Movie,West of Nevada,Robert Hill,"Rex Bell, Joan Barclay",,,1936,NR,59 min,"Action, Comedy, Drama","When a gang tries to rob Haldain, Jim and Walla Walla break it up. Haldain is carrying stuffed animals and Jim's suspicion that they are stuffed with gold is soon confirmed.",Prime Video
139,s140,Movie,Welcome to the Space Show (English Dub),Kôji Masunari,"Keiji Fujiwara, Michael Sinterniklaas",,,2011,13+,136 min,Anime,"A group of kids are whisked away to a space colony on the dark side of the moon, an interstellar melting pot with a non-stop parade of alien creatures, jellyfish spaceships, and dragon trains, marking for a glorious and wondrous adventure.",Prime Video
141,s142,Movie,"Welcome To Kutsher's: The Last Catskills Resort","Caroline Laskow, Ian Rosenberg","Freddie Roman, Mark Kutsher, Helen Kutsher, Larry Strickler, Celia Duffy, Krazy Tyrone",,,2015,13+,70 min,"Documentary, Special Interest","Kutsher's Country Club is the last surviving Jewish resort in the Catskills. Exploring the full Dirty Dancing-era Catskills experience – and how it changed American pop culture in the comedy, sports and vacation industries – this award-winning documentary captures a last glimpse of a lost world as it disappears before our eyes.",Prime Video
142,s143,Movie,Wedding Cha Shinema,Saleel Kulkarni,"Shivraj Waichal, Rucha Inamdar, Mukta Barve, Purnima Ahire, Adesh Aware",India,,2019,ALL,138 min,"Comedy, International","An aspiring filmmaker reluctantly takes up the assignment of filming a wedding in a small town. Once she gets there, she is drawn into the celebration, chaos and drama surrounding the family gathering.",Prime Video
143,s144,Movie,"We'll Take Manhattan",John McKay,"Frances Barber, Aneurin Barnard, Fiona Button",,,2012,16+,89 min,"Drama, Romance",A look at the love affair between 1960s supermodel Jean Shrimpton and photographer David Bailey.,Prime Video
144,s145,Movie,We Need to Talk About Kevin,Lynne Ramsay,"Tilda Swinton, John C. Reilly, Ezra Miller",,,2012,R,113 min,"Drama, Horror, Suspense","In this Golden Globe nominated psychological thriller, Oscar winner Tilda Swinton plays the mother (Eva) of the evil Kevin (Ezra Miller). Eva contends with her clueless husband (John C. Reilly) and her son's malevolent ways, as the narrative builds to a chilling and unforgettable climax.",Prime Video
146,s147,Movie,Watermelon Man,Melvin Van Peebles,"Godfrey Cambridge, Estelle Parsons, Howard Caine",,,1970,R,100 min,Comedy,"When racist white insurance agent Jeff Gerber wakes up one morning to discover that his skin has turned black, he experiences bigotry first hand as his family, neighbors, and employers react to his transformation. Now suffering from the effects of racial discrimination, Jeff must reassess his priorities in life.",Prime Video
147,s148,Movie,Waterfalls for Sleep 8 Hours,Mark Knight,,,,2016,ALL,480 min,"Documentary, Special Interest","Featuring uninterrupted ultra dark video of nighttime waterfalls accompanied by the natural sounds recorded on location This video helps create healthy sleep habits by reducing the blue-spectrum light waves-known to inhibit REM sleep. By following the five stages of sleep patterns, this calming video will help you relax into a deep sleep. Filmed on location in the Blue Ridge Mountains",Prime Video
148,s149,Movie,WATER (short),Mark Knight,,,,2017,ALL,4 min,Documentary,"This International Award-Winning short film features some of the planet's most spectacular glaciers, waterfalls, beaches and waterways. Destinations include, Iceland, Iguazu Falls, Atchafalaya Basin Louisiana, Lake Tahoe California, Black Canyon of the Gunnison Colorado, and Punta Cana, Dominican Republic. Screened at over 87 Film Festivals Worldwide. Music score Peter Simmer Wieland Reisssmann.",Prime Video
150,s151,Movie,Wash Your Hands & More Classic Kids Songs - KiiYii,Moonbug Entertainment,,,,2020,ALL,30 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!",Prime Video
151,s152,Movie,War of Likes,María Ripoll,"Ludwika Paleta, Regina Blandón, Manolo Cardona, Michelle Rodríguez, Loreto Peralta, Mauricio “Diablito” Barrientos, Catalina López, Patricia Bernal, Héctor Jiménez, Siouzanna Melikián, Paulette Hernández, Pamela Cortés, José Sefami, Pablo Cruz, Elsa Ortíz, Enrique Olvera, Miguel Bosé",,,2021,16+,104 min,Comedy,"In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly.",Prime Video
